municipio_codigo;municipio_nombre;sexo;lugar_nacimiento;poblacion_empadronada
902;Puentes Viejas;Hombre;Otros países de América;0
902;Puentes Viejas;Hombre;Resto de Europa;0
902;Puentes Viejas;Hombre;Unión Europea ;335
902;Puentes Viejas;Mujer;África;6
902;Puentes Viejas;Mujer;América del Central y del Caribe;0
902;Puentes Viejas;Mujer;América del Norte;0
902;Puentes Viejas;Mujer;América del Sur;8
902;Puentes Viejas;Mujer;Apátridas;0
902;Puentes Viejas;Mujer;Asia;1
902;Puentes Viejas;Mujer;Oceanía;1
902;Puentes Viejas;Mujer;Otros países de América;0
902;Puentes Viejas;Mujer;Resto de Europa;1
902;Puentes Viejas;Mujer;Unión Europea ;270
119;Quijorna;Hombre;África;42
119;Quijorna;Hombre;América del Central y del Caribe;18
119;Quijorna;Hombre;América del Norte;4
119;Quijorna;Hombre;América del Sur;93
119;Quijorna;Hombre;Apátridas;0
119;Quijorna;Hombre;Asia;9
119;Quijorna;Hombre;Oceanía;0
119;Quijorna;Hombre;Otros países de América;0
119;Quijorna;Hombre;Resto de Europa;5
119;Quijorna;Hombre;Unión Europea ;1489
119;Quijorna;Mujer;África;28
119;Quijorna;Mujer;América del Central y del Caribe;22
119;Quijorna;Mujer;América del Norte;8
119;Quijorna;Mujer;América del Sur;125
119;Quijorna;Mujer;Apátridas;0
119;Quijorna;Mujer;Asia;8
119;Quijorna;Mujer;Oceanía;0
119;Quijorna;Mujer;Otros países de América;0
119;Quijorna;Mujer;Resto de Europa;6
119;Quijorna;Mujer;Unión Europea ;1425
120;Rascafría;Hombre;África;12
120;Rascafría;Hombre;América del Central y del Caribe;7
120;Rascafría;Hombre;América del Norte;2
120;Rascafría;Hombre;América del Sur;32
120;Rascafría;Hombre;Apátridas;0
120;Rascafría;Hombre;Asia;4
120;Rascafría;Hombre;Oceanía;0
120;Rascafría;Hombre;Otros países de América;0
120;Rascafría;Hombre;Resto de Europa;1
120;Rascafría;Hombre;Unión Europea ;856
120;Rascafría;Mujer;África;7
120;Rascafría;Mujer;América del Central y del Caribe;11
120;Rascafría;Mujer;América del Norte;7
120;Rascafría;Mujer;América del Sur;24
120;Rascafría;Mujer;Apátridas;0
120;Rascafría;Mujer;Asia;5
120;Rascafría;Mujer;Oceanía;0
120;Rascafría;Mujer;Otros países de América;0
120;Rascafría;Mujer;Resto de Europa;1
120;Rascafría;Mujer;Unión Europea ;703
121;Redueña;Hombre;África;1
121;Redueña;Hombre;América del Central y del Caribe;0
121;Redueña;Hombre;América del Norte;1
121;Redueña;Hombre;América del Sur;1
121;Redueña;Hombre;Apátridas;0
121;Redueña;Hombre;Asia;0
121;Redueña;Hombre;Oceanía;0
121;Redueña;Hombre;Otros países de América;0
121;Redueña;Hombre;Resto de Europa;0
121;Redueña;Hombre;Unión Europea ;132
121;Redueña;Mujer;África;0
121;Redueña;Mujer;América del Central y del Caribe;0
121;Redueña;Mujer;América del Norte;0
121;Redueña;Mujer;América del Sur;0
121;Redueña;Mujer;Apátridas;0
121;Redueña;Mujer;Asia;0
121;Redueña;Mujer;Oceanía;0
121;Redueña;Mujer;Otros países de América;0
121;Redueña;Mujer;Resto de Europa;2
121;Redueña;Mujer;Unión Europea ;111
122;Ribatejada;Hombre;África;9
122;Ribatejada;Hombre;América del Central y del Caribe;1
122;Ribatejada;Hombre;América del Norte;0
122;Ribatejada;Hombre;América del Sur;11
122;Ribatejada;Hombre;Apátridas;0
122;Ribatejada;Hombre;Asia;1
122;Ribatejada;Hombre;Oceanía;1
122;Ribatejada;Hombre;Otros países de América;0
122;Ribatejada;Hombre;Resto de Europa;0
122;Ribatejada;Hombre;Unión Europea ;337
122;Ribatejada;Mujer;África;4
122;Ribatejada;Mujer;América del Central y del Caribe;4
122;Ribatejada;Mujer;América del Norte;1
122;Ribatejada;Mujer;América del Sur;12
122;Ribatejada;Mujer;Apátridas;0
122;Ribatejada;Mujer;Asia;0
122;Ribatejada;Mujer;Oceanía;2
122;Ribatejada;Mujer;Otros países de América;0
122;Ribatejada;Mujer;Resto de Europa;0
122;Ribatejada;Mujer;Unión Europea ;319
123;Rivas-Vaciamadrid;Hombre;África;662
123;Rivas-Vaciamadrid;Hombre;América del Central y del Caribe;266
123;Rivas-Vaciamadrid;Hombre;América del Norte;64
123;Rivas-Vaciamadrid;Hombre;América del Sur;1336
123;Rivas-Vaciamadrid;Hombre;Apátridas;0
123;Rivas-Vaciamadrid;Hombre;Asia;326
123;Rivas-Vaciamadrid;Hombre;Oceanía;10
123;Rivas-Vaciamadrid;Hombre;Otros países de América;0
123;Rivas-Vaciamadrid;Hombre;Resto de Europa;132
123;Rivas-Vaciamadrid;Hombre;Unión Europea ;38828
123;Rivas-Vaciamadrid;Mujer;África;578
123;Rivas-Vaciamadrid;Mujer;América del Central y del Caribe;372
123;Rivas-Vaciamadrid;Mujer;América del Norte;105
123;Rivas-Vaciamadrid;Mujer;América del Sur;1845
123;Rivas-Vaciamadrid;Mujer;Apátridas;0
123;Rivas-Vaciamadrid;Mujer;Asia;386
123;Rivas-Vaciamadrid;Mujer;Oceanía;11
123;Rivas-Vaciamadrid;Mujer;Otros países de América;0
123;Rivas-Vaciamadrid;Mujer;Resto de Europa;203
123;Rivas-Vaciamadrid;Mujer;Unión Europea ;38642
124;Robledillo de la Jara;Hombre;África;1
124;Robledillo de la Jara;Hombre;América del Central y del Caribe;0
124;Robledillo de la Jara;Hombre;América del Norte;0
124;Robledillo de la Jara;Hombre;América del Sur;0
124;Robledillo de la Jara;Hombre;Apátridas;0
124;Robledillo de la Jara;Hombre;Asia;0
124;Robledillo de la Jara;Hombre;Oceanía;0
124;Robledillo de la Jara;Hombre;Otros países de América;0
124;Robledillo de la Jara;Hombre;Resto de Europa;0
124;Robledillo de la Jara;Hombre;Unión Europea ;42
124;Robledillo de la Jara;Mujer;África;1
124;Robledillo de la Jara;Mujer;América del Central y del Caribe;0
124;Robledillo de la Jara;Mujer;América del Norte;0
124;Robledillo de la Jara;Mujer;América del Sur;2
124;Robledillo de la Jara;Mujer;Apátridas;0
124;Robledillo de la Jara;Mujer;Asia;0
124;Robledillo de la Jara;Mujer;Oceanía;0
124;Robledillo de la Jara;Mujer;Otros países de América;0
124;Robledillo de la Jara;Mujer;Resto de Europa;0
124;Robledillo de la Jara;Mujer;Unión Europea ;41
125;Robledo de Chavela;Hombre;África;32
125;Robledo de Chavela;Hombre;América del Central y del Caribe;7
125;Robledo de Chavela;Hombre;América del Norte;5
125;Robledo de Chavela;Hombre;América del Sur;89
125;Robledo de Chavela;Hombre;Apátridas;0
125;Robledo de Chavela;Hombre;Asia;4
125;Robledo de Chavela;Hombre;Oceanía;0
125;Robledo de Chavela;Hombre;Otros países de América;0
125;Robledo de Chavela;Hombre;Resto de Europa;24
125;Robledo de Chavela;Hombre;Unión Europea ;1965
125;Robledo de Chavela;Mujer;África;33
125;Robledo de Chavela;Mujer;América del Central y del Caribe;11
125;Robledo de Chavela;Mujer;América del Norte;4
125;Robledo de Chavela;Mujer;América del Sur;104
125;Robledo de Chavela;Mujer;Apátridas;0
125;Robledo de Chavela;Mujer;Asia;8
125;Robledo de Chavela;Mujer;Oceanía;0
125;Robledo de Chavela;Mujer;Otros países de América;0
125;Robledo de Chavela;Mujer;Resto de Europa;23
125;Robledo de Chavela;Mujer;Unión Europea ;1764
126;Robregordo;Hombre;África;1
126;Robregordo;Hombre;América del Central y del Caribe;0
126;Robregordo;Hombre;América del Norte;0
126;Robregordo;Hombre;América del Sur;0
126;Robregordo;Hombre;Apátridas;0
126;Robregordo;Hombre;Asia;0
126;Robregordo;Hombre;Oceanía;0
126;Robregordo;Hombre;Otros países de América;0
126;Robregordo;Hombre;Resto de Europa;0
126;Robregordo;Hombre;Unión Europea ;26
126;Robregordo;Mujer;África;1
126;Robregordo;Mujer;América del Central y del Caribe;0
126;Robregordo;Mujer;América del Norte;0
126;Robregordo;Mujer;América del Sur;1
126;Robregordo;Mujer;Apátridas;0
126;Robregordo;Mujer;Asia;0
126;Robregordo;Mujer;Oceanía;0
126;Robregordo;Mujer;Otros países de América;0
126;Robregordo;Mujer;Resto de Europa;0
126;Robregordo;Mujer;Unión Europea ;15
127;Rozas de Madrid (Las);Hombre;África;501
127;Rozas de Madrid (Las);Hombre;América del Central y del Caribe;387
127;Rozas de Madrid (Las);Hombre;América del Norte;321
127;Rozas de Madrid (Las);Hombre;América del Sur;2672
127;Rozas de Madrid (Las);Hombre;Apátridas;0
127;Rozas de Madrid (Las);Hombre;Asia;513
127;Rozas de Madrid (Las);Hombre;Oceanía;11
127;Rozas de Madrid (Las);Hombre;Otros países de América;0
127;Rozas de Madrid (Las);Hombre;Resto de Europa;159
127;Rozas de Madrid (Las);Hombre;Unión Europea ;41449
127;Rozas de Madrid (Las);Mujer;África;452
127;Rozas de Madrid (Las);Mujer;América del Central y del Caribe;693
127;Rozas de Madrid (Las);Mujer;América del Norte;390
127;Rozas de Madrid (Las);Mujer;América del Sur;3745
127;Rozas de Madrid (Las);Mujer;Apátridas;0
127;Rozas de Madrid (Las);Mujer;Asia;702
127;Rozas de Madrid (Las);Mujer;Oceanía;12
127;Rozas de Madrid (Las);Mujer;Otros países de América;0
127;Rozas de Madrid (Las);Mujer;Resto de Europa;282
127;Rozas de Madrid (Las);Mujer;Unión Europea ;42780
128;Rozas de Puerto Real;Hombre;África;0
128;Rozas de Puerto Real;Hombre;América del Central y del Caribe;1
128;Rozas de Puerto Real;Hombre;América del Norte;0
128;Rozas de Puerto Real;Hombre;América del Sur;8
128;Rozas de Puerto Real;Hombre;Apátridas;0
128;Rozas de Puerto Real;Hombre;Asia;0
128;Rozas de Puerto Real;Hombre;Oceanía;0
128;Rozas de Puerto Real;Hombre;Otros países de América;0
128;Rozas de Puerto Real;Hombre;Resto de Europa;0
128;Rozas de Puerto Real;Hombre;Unión Europea ;301
128;Rozas de Puerto Real;Mujer;África;1
128;Rozas de Puerto Real;Mujer;América del Central y del Caribe;2
128;Rozas de Puerto Real;Mujer;América del Norte;0
128;Rozas de Puerto Real;Mujer;América del Sur;5
128;Rozas de Puerto Real;Mujer;Apátridas;0
128;Rozas de Puerto Real;Mujer;Asia;0
128;Rozas de Puerto Real;Mujer;Oceanía;0
128;Rozas de Puerto Real;Mujer;Otros países de América;0
128;Rozas de Puerto Real;Mujer;Resto de Europa;0
128;Rozas de Puerto Real;Mujer;Unión Europea ;216
129;San Agustín del Guadalix;Hombre;África;71
129;San Agustín del Guadalix;Hombre;América del Central y del Caribe;183
129;San Agustín del Guadalix;Hombre;América del Norte;38
129;San Agustín del Guadalix;Hombre;América del Sur;305
129;San Agustín del Guadalix;Hombre;Apátridas;0
129;San Agustín del Guadalix;Hombre;Asia;37
129;San Agustín del Guadalix;Hombre;Oceanía;2
129;San Agustín del Guadalix;Hombre;Otros países de América;0
129;San Agustín del Guadalix;Hombre;Resto de Europa;46
129;San Agustín del Guadalix;Hombre;Unión Europea ;5748
129;San Agustín del Guadalix;Mujer;África;71
129;San Agustín del Guadalix;Mujer;América del Central y del Caribe;286
129;San Agustín del Guadalix;Mujer;América del Norte;40
129;San Agustín del Guadalix;Mujer;América del Sur;397
129;San Agustín del Guadalix;Mujer;Apátridas;0
129;San Agustín del Guadalix;Mujer;Asia;51
129;San Agustín del Guadalix;Mujer;Oceanía;2
129;San Agustín del Guadalix;Mujer;Otros países de América;0
129;San Agustín del Guadalix;Mujer;Resto de Europa;53
129;San Agustín del Guadalix;Mujer;Unión Europea ;5773
130;San Fernando de Henares;Hombre;África;130
130;San Fernando de Henares;Hombre;América del Central y del Caribe;85
130;San Fernando de Henares;Hombre;América del Norte;16
130;San Fernando de Henares;Hombre;América del Sur;403
130;San Fernando de Henares;Hombre;Apátridas;0
130;San Fernando de Henares;Hombre;Asia;136
130;San Fernando de Henares;Hombre;Oceanía;3
130;San Fernando de Henares;Hombre;Otros países de América;0
130;San Fernando de Henares;Hombre;Resto de Europa;67
130;San Fernando de Henares;Hombre;Unión Europea ;18517
130;San Fernando de Henares;Mujer;África;131
130;San Fernando de Henares;Mujer;América del Central y del Caribe;134
130;San Fernando de Henares;Mujer;América del Norte;29
130;San Fernando de Henares;Mujer;América del Sur;527
130;San Fernando de Henares;Mujer;Apátridas;0
130;San Fernando de Henares;Mujer;Asia;110
130;San Fernando de Henares;Mujer;Oceanía;5
130;San Fernando de Henares;Mujer;Otros países de América;0
130;San Fernando de Henares;Mujer;Resto de Europa;98
130;San Fernando de Henares;Mujer;Unión Europea ;19288
131;San Lorenzo de El Escorial;Hombre;África;227
131;San Lorenzo de El Escorial;Hombre;América del Central y del Caribe;191
131;San Lorenzo de El Escorial;Hombre;América del Norte;41
131;San Lorenzo de El Escorial;Hombre;América del Sur;404
131;San Lorenzo de El Escorial;Hombre;Apátridas;0
131;San Lorenzo de El Escorial;Hombre;Asia;44
131;San Lorenzo de El Escorial;Hombre;Oceanía;3
131;San Lorenzo de El Escorial;Hombre;Otros países de América;0
131;San Lorenzo de El Escorial;Hombre;Resto de Europa;77
131;San Lorenzo de El Escorial;Hombre;Unión Europea ;7650
131;San Lorenzo de El Escorial;Mujer;África;162
131;San Lorenzo de El Escorial;Mujer;América del Central y del Caribe;205
131;San Lorenzo de El Escorial;Mujer;América del Norte;73
131;San Lorenzo de El Escorial;Mujer;América del Sur;524
131;San Lorenzo de El Escorial;Mujer;Apátridas;0
131;San Lorenzo de El Escorial;Mujer;Asia;75
131;San Lorenzo de El Escorial;Mujer;Oceanía;3
131;San Lorenzo de El Escorial;Mujer;Otros países de América;0
131;San Lorenzo de El Escorial;Mujer;Resto de Europa;111
131;San Lorenzo de El Escorial;Mujer;Unión Europea ;8233
132;San Martín de la Vega;Hombre;África;530
132;San Martín de la Vega;Hombre;América del Central y del Caribe;72
132;San Martín de la Vega;Hombre;América del Norte;14
132;San Martín de la Vega;Hombre;América del Sur;423
132;San Martín de la Vega;Hombre;Apátridas;0
132;San Martín de la Vega;Hombre;Asia;49
132;San Martín de la Vega;Hombre;Oceanía;5
132;San Martín de la Vega;Hombre;Otros países de América;0
132;San Martín de la Vega;Hombre;Resto de Europa;34
132;San Martín de la Vega;Hombre;Unión Europea ;8473
132;San Martín de la Vega;Mujer;África;342
132;San Martín de la Vega;Mujer;América del Central y del Caribe;107
132;San Martín de la Vega;Mujer;América del Norte;20
132;San Martín de la Vega;Mujer;América del Sur;487
132;San Martín de la Vega;Mujer;Apátridas;0
132;San Martín de la Vega;Mujer;Asia;44
132;San Martín de la Vega;Mujer;Oceanía;2
132;San Martín de la Vega;Mujer;Otros países de América;1
132;San Martín de la Vega;Mujer;Resto de Europa;45
132;San Martín de la Vega;Mujer;Unión Europea ;8175
133;San Martín de Valdeiglesias;Hombre;África;241
133;San Martín de Valdeiglesias;Hombre;América del Central y del Caribe;9
133;San Martín de Valdeiglesias;Hombre;América del Norte;4
133;San Martín de Valdeiglesias;Hombre;América del Sur;185
133;San Martín de Valdeiglesias;Hombre;Apátridas;0
133;San Martín de Valdeiglesias;Hombre;Asia;24
133;San Martín de Valdeiglesias;Hombre;Oceanía;3
133;San Martín de Valdeiglesias;Hombre;Otros países de América;0
133;San Martín de Valdeiglesias;Hombre;Resto de Europa;11
133;San Martín de Valdeiglesias;Hombre;Unión Europea ;3680
133;San Martín de Valdeiglesias;Mujer;África;209
133;San Martín de Valdeiglesias;Mujer;América del Central y del Caribe;21
133;San Martín de Valdeiglesias;Mujer;América del Norte;9
133;San Martín de Valdeiglesias;Mujer;América del Sur;216
133;San Martín de Valdeiglesias;Mujer;Apátridas;0
133;San Martín de Valdeiglesias;Mujer;Asia;21
133;San Martín de Valdeiglesias;Mujer;Oceanía;0
133;San Martín de Valdeiglesias;Mujer;Otros países de América;0
133;San Martín de Valdeiglesias;Mujer;Resto de Europa;16
133;San Martín de Valdeiglesias;Mujer;Unión Europea ;3649
134;San Sebastián de los Reyes;Hombre;África;564
134;San Sebastián de los Reyes;Hombre;América del Central y del Caribe;560
134;San Sebastián de los Reyes;Hombre;América del Norte;178
134;San Sebastián de los Reyes;Hombre;América del Sur;2888
134;San Sebastián de los Reyes;Hombre;Apátridas;0
134;San Sebastián de los Reyes;Hombre;Asia;552
134;San Sebastián de los Reyes;Hombre;Oceanía;5
134;San Sebastián de los Reyes;Hombre;Otros países de América;0
134;San Sebastián de los Reyes;Hombre;Resto de Europa;161
134;San Sebastián de los Reyes;Hombre;Unión Europea ;37510
134;San Sebastián de los Reyes;Mujer;África;446
134;San Sebastián de los Reyes;Mujer;América del Central y del Caribe;944
134;San Sebastián de los Reyes;Mujer;América del Norte;195
134;San Sebastián de los Reyes;Mujer;América del Sur;3780
134;San Sebastián de los Reyes;Mujer;Apátridas;0
134;San Sebastián de los Reyes;Mujer;Asia;494
134;San Sebastián de los Reyes;Mujer;Oceanía;13
134;San Sebastián de los Reyes;Mujer;Otros países de América;0
134;San Sebastián de los Reyes;Mujer;Resto de Europa;231
134;San Sebastián de los Reyes;Mujer;Unión Europea ;38182
135;Santa María de la Alameda;Hombre;África;24
135;Santa María de la Alameda;Hombre;América del Central y del Caribe;0
135;Santa María de la Alameda;Hombre;América del Norte;0
135;Santa María de la Alameda;Hombre;América del Sur;12
135;Santa María de la Alameda;Hombre;Apátridas;0
135;Santa María de la Alameda;Hombre;Asia;0
135;Santa María de la Alameda;Hombre;Oceanía;0
135;Santa María de la Alameda;Hombre;Otros países de América;0
135;Santa María de la Alameda;Hombre;Resto de Europa;2
135;Santa María de la Alameda;Hombre;Unión Europea ;578
135;Santa María de la Alameda;Mujer;África;19
135;Santa María de la Alameda;Mujer;América del Central y del Caribe;4
135;Santa María de la Alameda;Mujer;América del Norte;1
135;Santa María de la Alameda;Mujer;América del Sur;15
135;Santa María de la Alameda;Mujer;Apátridas;0
135;Santa María de la Alameda;Mujer;Asia;1
135;Santa María de la Alameda;Mujer;Oceanía;0
135;Santa María de la Alameda;Mujer;Otros países de América;0
135;Santa María de la Alameda;Mujer;Resto de Europa;2
135;Santa María de la Alameda;Mujer;Unión Europea ;505
136;Santorcaz;Hombre;África;0
136;Santorcaz;Hombre;América del Central y del Caribe;1
136;Santorcaz;Hombre;América del Norte;0
136;Santorcaz;Hombre;América del Sur;12
136;Santorcaz;Hombre;Apátridas;0
136;Santorcaz;Hombre;Asia;2
136;Santorcaz;Hombre;Oceanía;0
136;Santorcaz;Hombre;Otros países de América;0
136;Santorcaz;Hombre;Resto de Europa;0
136;Santorcaz;Hombre;Unión Europea ;422
136;Santorcaz;Mujer;África;0
136;Santorcaz;Mujer;América del Central y del Caribe;3
136;Santorcaz;Mujer;América del Norte;1
136;Santorcaz;Mujer;América del Sur;11
136;Santorcaz;Mujer;Apátridas;0
136;Santorcaz;Mujer;Asia;3
136;Santorcaz;Mujer;Oceanía;0
136;Santorcaz;Mujer;Otros países de América;0
136;Santorcaz;Mujer;Resto de Europa;1
136;Santorcaz;Mujer;Unión Europea ;400
137;Santos de la Humosa (Los);Hombre;África;28
137;Santos de la Humosa (Los);Hombre;América del Central y del Caribe;8
137;Santos de la Humosa (Los);Hombre;América del Norte;2
137;Santos de la Humosa (Los);Hombre;América del Sur;38
137;Santos de la Humosa (Los);Hombre;Apátridas;0
137;Santos de la Humosa (Los);Hombre;Asia;4
137;Santos de la Humosa (Los);Hombre;Oceanía;1
137;Santos de la Humosa (Los);Hombre;Otros países de América;0
137;Santos de la Humosa (Los);Hombre;Resto de Europa;5
137;Santos de la Humosa (Los);Hombre;Unión Europea ;1184
137;Santos de la Humosa (Los);Mujer;África;21
137;Santos de la Humosa (Los);Mujer;América del Central y del Caribe;13
137;Santos de la Humosa (Los);Mujer;América del Norte;4
137;Santos de la Humosa (Los);Mujer;América del Sur;54
137;Santos de la Humosa (Los);Mujer;Apátridas;0
137;Santos de la Humosa (Los);Mujer;Asia;8
137;Santos de la Humosa (Los);Mujer;Oceanía;0
137;Santos de la Humosa (Los);Mujer;Otros países de América;0
137;Santos de la Humosa (Los);Mujer;Resto de Europa;5
137;Santos de la Humosa (Los);Mujer;Unión Europea ;1110
138;Serna del Monte (La);Hombre;África;3
138;Serna del Monte (La);Hombre;América del Central y del Caribe;0
138;Serna del Monte (La);Hombre;América del Norte;0
138;Serna del Monte (La);Hombre;América del Sur;0
138;Serna del Monte (La);Hombre;Apátridas;0
138;Serna del Monte (La);Hombre;Asia;0
138;Serna del Monte (La);Hombre;Oceanía;0
138;Serna del Monte (La);Hombre;Otros países de América;0
138;Serna del Monte (La);Hombre;Resto de Europa;0
138;Serna del Monte (La);Hombre;Unión Europea ;37
138;Serna del Monte (La);Mujer;África;2
138;Serna del Monte (La);Mujer;América del Central y del Caribe;0
138;Serna del Monte (La);Mujer;América del Norte;0
138;Serna del Monte (La);Mujer;América del Sur;0
138;Serna del Monte (La);Mujer;Apátridas;0
138;Serna del Monte (La);Mujer;Asia;0
138;Serna del Monte (La);Mujer;Oceanía;0
138;Serna del Monte (La);Mujer;Otros países de América;0
138;Serna del Monte (La);Mujer;Resto de Europa;0
138;Serna del Monte (La);Mujer;Unión Europea ;31
140;Serranillos del Valle;Hombre;África;18
140;Serranillos del Valle;Hombre;América del Central y del Caribe;12
140;Serranillos del Valle;Hombre;América del Norte;4
140;Serranillos del Valle;Hombre;América del Sur;30
140;Serranillos del Valle;Hombre;Apátridas;0
140;Serranillos del Valle;Hombre;Asia;10
140;Serranillos del Valle;Hombre;Oceanía;0
140;Serranillos del Valle;Hombre;Otros países de América;0
140;Serranillos del Valle;Hombre;Resto de Europa;9
140;Serranillos del Valle;Hombre;Unión Europea ;1883
140;Serranillos del Valle;Mujer;África;18
140;Serranillos del Valle;Mujer;América del Central y del Caribe;12
140;Serranillos del Valle;Mujer;América del Norte;0
140;Serranillos del Valle;Mujer;América del Sur;32
140;Serranillos del Valle;Mujer;Apátridas;0
140;Serranillos del Valle;Mujer;Asia;14
140;Serranillos del Valle;Mujer;Oceanía;0
140;Serranillos del Valle;Mujer;Otros países de América;0
140;Serranillos del Valle;Mujer;Resto de Europa;8
140;Serranillos del Valle;Mujer;Unión Europea ;1917
141;Sevilla la Nueva;Hombre;África;142
141;Sevilla la Nueva;Hombre;América del Central y del Caribe;24
141;Sevilla la Nueva;Hombre;América del Norte;12
141;Sevilla la Nueva;Hombre;América del Sur;198
141;Sevilla la Nueva;Hombre;Apátridas;0
141;Sevilla la Nueva;Hombre;Asia;18
141;Sevilla la Nueva;Hombre;Oceanía;4
141;Sevilla la Nueva;Hombre;Otros países de América;0
141;Sevilla la Nueva;Hombre;Resto de Europa;20
141;Sevilla la Nueva;Hombre;Unión Europea ;4067
141;Sevilla la Nueva;Mujer;África;106
141;Sevilla la Nueva;Mujer;América del Central y del Caribe;35
141;Sevilla la Nueva;Mujer;América del Norte;13
141;Sevilla la Nueva;Mujer;América del Sur;254
141;Sevilla la Nueva;Mujer;Apátridas;0
141;Sevilla la Nueva;Mujer;Asia;20
141;Sevilla la Nueva;Mujer;Oceanía;2
141;Sevilla la Nueva;Mujer;Otros países de América;0
141;Sevilla la Nueva;Mujer;Resto de Europa;25
141;Sevilla la Nueva;Mujer;Unión Europea ;4153
143;Somosierra;Hombre;África;0
143;Somosierra;Hombre;América del Central y del Caribe;0
143;Somosierra;Hombre;América del Norte;0
143;Somosierra;Hombre;América del Sur;1
143;Somosierra;Hombre;Apátridas;0
143;Somosierra;Hombre;Asia;0
143;Somosierra;Hombre;Oceanía;0
143;Somosierra;Hombre;Otros países de América;0
143;Somosierra;Hombre;Resto de Europa;0
143;Somosierra;Hombre;Unión Europea ;43
143;Somosierra;Mujer;África;0
143;Somosierra;Mujer;América del Central y del Caribe;0
143;Somosierra;Mujer;América del Norte;0
143;Somosierra;Mujer;América del Sur;0
143;Somosierra;Mujer;Apátridas;0
143;Somosierra;Mujer;Asia;1
143;Somosierra;Mujer;Oceanía;0
143;Somosierra;Mujer;Otros países de América;0
143;Somosierra;Mujer;Resto de Europa;0
143;Somosierra;Mujer;Unión Europea ;32
144;Soto del Real;Hombre;África;73
144;Soto del Real;Hombre;América del Central y del Caribe;16
144;Soto del Real;Hombre;América del Norte;16
144;Soto del Real;Hombre;América del Sur;184
144;Soto del Real;Hombre;Apátridas;0
144;Soto del Real;Hombre;Asia;19
144;Soto del Real;Hombre;Oceanía;1
144;Soto del Real;Hombre;Otros países de América;0
144;Soto del Real;Hombre;Resto de Europa;14
144;Soto del Real;Hombre;Unión Europea ;3900
144;Soto del Real;Mujer;África;67
144;Soto del Real;Mujer;América del Central y del Caribe;35
144;Soto del Real;Mujer;América del Norte;28
144;Soto del Real;Mujer;América del Sur;211
144;Soto del Real;Mujer;Apátridas;0
144;Soto del Real;Mujer;Asia;34
144;Soto del Real;Mujer;Oceanía;4
144;Soto del Real;Mujer;Otros países de América;0
144;Soto del Real;Mujer;Resto de Europa;28
144;Soto del Real;Mujer;Unión Europea ;3977
145;Talamanca de Jarama;Hombre;África;51
145;Talamanca de Jarama;Hombre;América del Central y del Caribe;12
145;Talamanca de Jarama;Hombre;América del Norte;5
145;Talamanca de Jarama;Hombre;América del Sur;89
145;Talamanca de Jarama;Hombre;Apátridas;0
145;Talamanca de Jarama;Hombre;Asia;11
145;Talamanca de Jarama;Hombre;Oceanía;0
145;Talamanca de Jarama;Hombre;Otros países de América;0
145;Talamanca de Jarama;Hombre;Resto de Europa;8
145;Talamanca de Jarama;Hombre;Unión Europea ;1593
145;Talamanca de Jarama;Mujer;África;40
145;Talamanca de Jarama;Mujer;América del Central y del Caribe;16
145;Talamanca de Jarama;Mujer;América del Norte;3
145;Talamanca de Jarama;Mujer;América del Sur;114
145;Talamanca de Jarama;Mujer;Apátridas;0
145;Talamanca de Jarama;Mujer;Asia;12
145;Talamanca de Jarama;Mujer;Oceanía;0
145;Talamanca de Jarama;Mujer;Otros países de América;0
145;Talamanca de Jarama;Mujer;Resto de Europa;14
145;Talamanca de Jarama;Mujer;Unión Europea ;1605
146;Tielmes;Hombre;África;21
146;Tielmes;Hombre;América del Central y del Caribe;1
146;Tielmes;Hombre;América del Norte;1
146;Tielmes;Hombre;América del Sur;43
146;Tielmes;Hombre;Apátridas;0
146;Tielmes;Hombre;Asia;5
146;Tielmes;Hombre;Oceanía;0
146;Tielmes;Hombre;Otros países de América;0
146;Tielmes;Hombre;Resto de Europa;0
146;Tielmes;Hombre;Unión Europea ;1259
146;Tielmes;Mujer;África;13
146;Tielmes;Mujer;América del Central y del Caribe;14
146;Tielmes;Mujer;América del Norte;0
146;Tielmes;Mujer;América del Sur;61
146;Tielmes;Mujer;Apátridas;0
146;Tielmes;Mujer;Asia;2
146;Tielmes;Mujer;Oceanía;0
146;Tielmes;Mujer;Otros países de América;0
146;Tielmes;Mujer;Resto de Europa;5
146;Tielmes;Mujer;Unión Europea ;1185
147;Titulcia;Hombre;África;5
147;Titulcia;Hombre;América del Central y del Caribe;5
147;Titulcia;Hombre;América del Norte;0
147;Titulcia;Hombre;América del Sur;11
147;Titulcia;Hombre;Apátridas;0
147;Titulcia;Hombre;Asia;2
147;Titulcia;Hombre;Oceanía;0
147;Titulcia;Hombre;Otros países de América;0
147;Titulcia;Hombre;Resto de Europa;3
147;Titulcia;Hombre;Unión Europea ;625
147;Titulcia;Mujer;África;6
147;Titulcia;Mujer;América del Central y del Caribe;4
147;Titulcia;Mujer;América del Norte;0
147;Titulcia;Mujer;América del Sur;17
147;Titulcia;Mujer;Apátridas;0
147;Titulcia;Mujer;Asia;1
147;Titulcia;Mujer;Oceanía;0
147;Titulcia;Mujer;Otros países de América;0
147;Titulcia;Mujer;Resto de Europa;2
147;Titulcia;Mujer;Unión Europea ;593
148;Torrejón de Ardoz;Hombre;África;2485
148;Torrejón de Ardoz;Hombre;América del Central y del Caribe;851
